0	3.0	-9.72454,-5.1282783,-11.376937,-11.742657,-6.9592314,-11.860939,-9.743811,-7.459379,-10.7944765,-12.377634,-12.682649,-7.998185,-9.266707,-12.533231,-10.919653,-7.947507,-8.307359,-7.2750087,-8.86212,-8.2995825,-8.46931,-13.597297,-11.377381,-12.035051,-11.773335,-9.258281,-10.242745,-10.617483,-5.937119,-8.525776,-9.440056,-6.967054,-8.661123,-9.083996,-12.426917,-10.273144,-7.312716,-16.119617,-16.89637,-14.781087,-10.920153,-13.307609,-10.679188,-9.639975,-12.101456,-13.828441,-10.261513,-11.87372,-13.519193,-13.361078,-11.184884,-11.386632,-10.410279,-12.227884,-15.690013,-13.41159,-9.599055,-7.378003,-8.676144,-10.685644,-8.201644,-7.5861626,-11.6009655,-8.399448,-8.502843,-15.502941,-12.997764,-11.494295,-13.645304,-12.048304,-14.593288,-10.750167,-14.635143,-13.810152,-14.143846,-13.871117,-10.697284,-13.126965,-12.785151,-10.829535,-8.334965,-10.8806505,-7.80057,-9.170506,-10.951289,-8.952999,-7.706198,-12.841911,-7.2480907,-8.788393,-7.8559284,-10.543273,-10.432602,-8.467215,-10.305061,-12.285298,-11.260179,-9.530323,-10.967809,-8.522145,-9.958906,-12.930213,-12.251238,-8.822785,-11.692538,-13.098354,-12.635683,-11.9990225,-12.899661,-12.121069,-12.252107,-11.9971285,-7.5365405,-6.177055,-10.786029,-11.017354,-9.30445,-11.072998,-11.977126,-10.316614,-13.285694,-10.956945,-12.829618,-10.5618,-10.051622,-10.7067585,-12.932256,-8.636736,-10.385669,-11.302052,-11.012107,-10.353764,-11.130701,-9.858216,-10.041526,-14.228657,-9.642953,-12.538031,-11.270159,-11.020764,-7.2825475,-12.947485,-12.822771,-9.144782,-8.511201,-13.902002,-8.816489,-2.2299886,-8.958798,-8.82941,-6.208193,-10.877067,-13.069095,-13.191473,-9.155221,-13.841065,-7.9902472,-8.872736,-6.0588036,-9.193678,-8.852531,-10.675763,-6.0571933,-10.309753,-11.048163,-9.954989,-13.20548,-12.145823,-9.779715,-10.011281,-11.488192,-10.7097,-9.43003,-13.4195795,-13.094814,-10.725441,-9.475955,-8.114892,-7.432645,-7.362961,-9.923253,-12.890541,-7.990822,-11.715268,-9.875751,-11.121014,-17.08297,-14.722256,-12.318801,-12.515922,-11.555559,-11.345566,-11.799275,-10.103251,-11.864938,-11.389496,-7.96747,-8.586528,-11.129033,-12.874761,-7.325303,-8.882499,-9.317491,-7.7035446,-10.511871,-7.625019,-11.602792,-9.110904,-8.884713,-6.5634375,-7.377792,-6.90097,-13.664984,-6.060263,-12.264493,-12.818089,-12.048335,-8.594264,-12.225856,-6.7630324,-11.626495,-11.960959,-12.047868,-10.476243,-9.597601,-11.563577,-7.3975577,-12.864682,-11.096528,-10.270505,-11.372296,-11.113831,-8.055114,-8.834085,-8.431106,-4.7359023,-4.2587075,-7.2080626,-7.9489956,-12.174618,-12.619642,-7.9844413,-9.64034,-9.260948,-8.310412,-9.796632,-9.569373,-9.859787,-10.651579,-10.23367,-11.489196,-12.438189,-11.976299,-13.079454,-5.907862,-7.710598,-10.601334,-12.781284,-10.3127575,-9.534415,-11.856266,-10.381663,-8.582368,-8.412784,-9.324633,-9.164816,-6.3966837,-8.949756,-13.050208,-9.617156,-12.716026,-7.8336644,-7.424768,-9.334936,-11.30304,-8.909674,-8.351866,-7.6214285,-11.726362,-8.121209,-12.795421,-14.643314,-11.470186,-10.742216,-13.321979,-9.502989,-7.6433086,-10.604722,-10.976779,-11.665393,-7.890314,-7.269654,-11.606267,-13.584294,-6.586883,-8.437013,-9.753829,-9.819763,-11.353078,-10.1662035,-9.201216,-12.4078,-9.736569,-7.3578734,-9.659375,-8.527829,-12.65982,-7.432568,-10.790834,-10.541454,-9.567923,-11.442149,-9.376064,-9.699469,-14.619314,-8.0214205,-11.132537,-8.730196,-8.448729,-7.7835197,-11.413907,-11.692675,-10.841923,-11.745402,-13.624979,-9.568697,-14.155886,-10.199324,-8.510149,-8.573403,-11.724081,-12.689268,-11.767415,-11.849026,-12.608994,-7.6586394,-5.605053,-8.376329,-7.487916,-8.311437,-7.4786897,-12.015414,-9.059456,-8.668346,-9.698908,-8.9103365,-10.832745,-12.341332,-13.77469,-9.576811,-10.950881,-9.750826,-13.139072,-10.242718,-12.547383,-10.597762,-12.906273,-11.507885,-14.218508,-12.136127,-11.951257,-8.245406,-9.594177,-12.500676,-7.0650096,-5.2567787,-9.292013,-9.614155,-5.0780644,-7.7935476,-12.088428,-13.665682,-9.347387,-9.433735,-11.624594,-7.571672,-11.689549,-10.396232,-11.133232,-10.193901,-10.01507,-11.166847,-10.138079,-8.718067,-13.068192,-12.516272,-13.532704,-10.775468,-9.239829,-9.123835,-13.619442,-11.178966,-13.810867,-8.493908,-11.458091,-11.178568,-12.130357,-14.214131,-11.015547,-11.8000345,-14.021704,-10.343175,-12.078806,-11.476384,-11.460028,-9.063897,-12.789314,-9.418204,-11.428404,-10.686596,-9.130547,-9.908668,-11.121652,-9.391177,-10.982997,-9.98123,-7.284604,-5.9943247,-9.113451,-6.862271,-11.430689,-9.552049,-7.273181,-14.945293,-13.856166,-12.930287,-12.304317,-12.849231,-14.40404,-11.639423,-15.479279,-13.979255,-10.852509,-6.3625236,-13.308876,-10.691339,-10.506216,-10.994041,-12.072396,-9.750747,-10.851789,-11.332214,-7.7060657,-13.813001,-9.418482,-7.2613907,-9.902545,-9.823943,-9.22732,-7.787215,-10.567481,-5.3120594,-10.01965,-10.588183,-6.256026,-7.6357007,-8.935322,-7.9420147,-8.072103,-6.5887504,-9.432841,-9.764592,-11.185704,-8.408777,-7.432158,-22.568586,-9.927136,-8.592142,-8.231973,-9.981135,-9.881385,-10.5777445,-15.501209,-15.238557,-11.1904,-7.7825875,-9.5556555,-11.773193,-10.322737,-12.5282755,-12.55548,-12.50491,-8.983646,-8.20403,-6.7259655,-9.234267,-9.256526,-12.969126,-7.084077,-12.226388,-9.409522,-13.695874,-12.762057,-8.926296,-9.848354,-8.220272,-8.708387,-13.455103,-8.601562,-7.780724,-11.873333,-9.726456,-12.342631,-7.574648,-9.221015,-8.409145,-9.407876,-8.62048,-11.161501,-11.843605,-12.947973,-12.270456,-10.747616,-9.221877,-17.109137,-16.335835,-8.3376465,-12.096714,-10.876172,-6.9134226,-11.544547,-12.251272,-9.178404,-9.010359,-7.72038,-7.993021,-8.155452,-5.566921,-11.283188,-16.333677,-12.382294,-10.486126,-11.857371,-13.319861,-12.287444,-10.978034,-9.116422,-15.352532,-11.871552,-13.974235,-11.1918545,-11.83678,-10.518995,-11.725893,-9.64825,-9.28421,-12.523599,-13.908515,-13.653486,-10.287391,-10.40743,-7.3422685,-4.557568,-3.3497934,-11.361903,-10.016257,-12.920131,-10.374893,-10.732009,-13.743922,-11.131751,-14.440583,-12.56699,-9.668501,-11.699722,-10.893195,-12.611223,-10.829955,-10.236022,-10.396505,-9.220492,-8.980619,-8.025821,-11.433109,-9.572656,-10.402426,-8.254584,-13.362497,-11.97225,-9.765238,-10.52686,-10.466359,-8.696833,-12.356704,-13.62233,-11.015337,-7.9408774,-13.902188,-10.32335,-8.482624,-10.246487,-8.789503,-6.8300223,-8.5950365,-7.265065,-9.594202,-9.4359665,-12.586514,-13.897166,-9.3699875,-10.133947,-8.684064,-11.02431,-8.038003,-8.510331,-10.063849,-10.135364,-12.45377,-6.1726236,-9.960394,-10.563611,-10.313767,-10.274963,-9.353118,-14.039922,-10.429767,-10.551579,-10.211986,-11.633948,-11.7034,-10.8218,-12.392623,-14.584074,-13.295238,-8.180883,-5.915432,-8.336412,-7.5567427,-6.5528255,-11.610953,-11.463041,-12.108969,-14.629216,-10.408332,-14.417449,-11.430246,-9.499046,-10.83678,-12.475946,-10.205657,-10.940393,-10.164009,-10.708323,-12.733396,-11.378338,-10.397318,-8.339298,-12.478913,-8.89467,-9.81535,-11.861643,-11.251553,-7.042147,-8.548163,-12.065168,-9.222171,-11.183264,-9.099185,-11.91306,-10.580977,-6.2991595,-5.3731384,-8.248965,-12.800021,-8.740963,-9.890845,-5.343029,-9.739941,-8.45849,-4.92126,-13.333376,-12.64704,-10.944286,-9.366892,-10.622469,-10.180487,-12.209162,-6.9844832,-11.325968,-10.91089,-10.29005,-12.705793,-9.205537,-9.059013,-6.3247404,-15.1905155,-11.788572,-9.957745,-9.438961,-10.23576,-8.832032,-10.46102,-10.392075,-8.26095,-6.6078954,-7.2550335,-4.9520984,-5.3233047,-8.799377,-6.2328796,-12.563881,-8.927132,-8.163744,-9.402072,-10.332885,-11.312176,-13.79785,-11.808677,-10.443531,-13.319244,-11.849424,-9.862518,-12.430429,-11.058176,-9.345638,-7.8240566,-11.666596,-14.854508,-13.777768,-10.08388,-9.330924,-13.48002,-9.225789,-8.703001,-10.010229,-10.924286,-13.766513,-10.4386425,-8.620105,-11.642187,-11.818461,-10.723746,-9.716546,-9.991611,-11.574015,-10.2008,-9.517968,-11.917261,-10.67365,-12.628431,-7.2429395,-8.103724,-7.473335,-12.280895,-11.761387,-12.890305,-10.126073,-10.2492485,-11.678717,-11.594447,-8.854683,-11.87917,-9.612588,-10.307503,-12.399386,-12.322504,-11.619808,-7.148694,-11.860459,-11.290407,-11.127874,-10.6527405,-10.351907,-13.510006,-11.060619,-9.804664,-12.412031,-12.979053,-11.8366,-13.406578,-15.768223,-13.718551,-11.521978,-15.232487,-10.338673,-13.841994,-22.43995,-9.480012,-8.487005,-10.56947,-8.465089,-9.836321,-12.810613,-13.090072,-11.401351,-9.336853,-12.698191,-11.100837,-11.54988,-14.053082,-15.025757,-14.49001,-14.53488,-14.665591,-14.20499,-12.897703,-9.048295,-13.330594,-18.174686,-8.258383,-11.43473,-12.448512,-13.416234,-13.520131,-8.8529215,-10.074549,-9.145851,-10.901206,-10.005744,-11.0385275,-10.131026,-10.597317,-15.170511,-10.525343,-11.439457,-11.603734,-10.61529,-12.424482,-11.20519,-12.972295,-10.466702,-10.674612,-13.273058,-12.321304,-14.968454,-11.81093,-9.128134,-9.962769,-8.011292,-10.110471,-14.268596,-11.162767,-11.262984,-6.700229,-15.054097,-12.303436,-11.941457,-10.193576,-8.015343,-8.228928,-8.476904,-7.875595,-10.791532,-10.079928,-8.765579,-7.926945,-6.391127,-6.045728,-5.3636737,-7.2245603,-11.682614,-10.7258215,-11.717319,-10.285775,-12.617291,-12.416998,-13.0205345,-12.149172,-11.801884,-13.543069,-9.139463,-6.6267138,-7.7928667,-11.472005,-8.940939,-9.930931,-11.331629,-8.075646,-4.785104,-9.698711,-6.951759,-10.561381,-11.325313,-14.706436,-12.520404,-9.621207,-9.544825,-13.842873,-10.054505,-11.170598,-9.571295,-11.642621,-8.681646,-10.115967,-8.982549,-12.654421,-9.245195,-11.257589,-13.465129,-11.764836,-10.821614,-12.415057,-10.467749,-12.509099,-13.425847,-9.835216,-9.359286,-8.151248,-9.543815,-10.020975,-13.18067,-12.771924,-14.297867,-10.269016,-8.500198,-8.567315,-8.263884,-10.485686,-9.196753,-11.428038,-12.992649,-7.7925644,-12.695892,-10.119053,-7.6484394,-11.099601,-6.8705034,-10.063905,-5.2402325,-7.6004643,-9.328886,-11.443165,-8.83589,-5.1325154,-11.479918,-13.056297,-5.470396,-10.225309,-9.026507,-10.642931,-12.404723,-11.83305,-8.841157,-9.774302,-9.887686,-9.955575,-12.395122,-10.583648,-12.730121,-7.406521,-11.735475,-8.224082,-8.996143,-11.356624,-11.360808,-11.239889,-8.512266,-10.530202,1.523896,-9.407543,-4.5432935,-5.98809,-8.041565,-9.258427,-8.934881,-10.860779,-10.064788,-11.203135,-9.008012,-9.814766,-12.88598,-8.935334,-12.363972,-10.326475,-8.151603,-12.353342,-9.987479,-9.909673,-10.62492,-8.995835,-13.106868,-7.006905,-11.193552,-13.162518,-11.212164,-10.345055,-9.036439,-9.3878,-10.332387,-8.612054,-9.092191,-13.3552065,-13.012014,-10.005763,-14.0429735,-15.107474,-8.184501,-15.897872,-12.116144,-14.560135,-15.480501,-13.38911,-11.458432,-8.740192,-11.075949,-14.060291,-12.425117,-9.565664,-12.374208,-12.599964,-12.961822,-12.148723,-13.432437,-12.843331,-11.048242,-10.642915,-9.055096,-10.797047,-10.167939,-10.631157,-14.325009,-11.661111,-14.858342,-15.11234,-11.979341,-10.112682,-14.571779,-14.079647,-10.683504,-13.422938,-11.575133,-12.521127,-11.296549,-9.161894,-9.272807,-12.003701,-11.551831,-7.758801,-8.566344,-11.476097,-10.398965,-12.638368,-7.625045,-8.740668,-6.8622913,-7.841197,-9.97797,-8.140644,-10.173834,-7.23355,-14.339628,-13.185603,-13.897624,-12.772281,-12.955348,-13.4661045,-12.069756,-10.44563,-7.488304,-7.4978976,-7.453792,-6.8472576,-9.89225,-11.110367,-9.05193,-13.789817,-14.8440895,-10.543318,-11.778805,-13.7073555,-6.766231,-11.879043,-9.417147,-10.8699665,-11.50243,-13.083956,-12.495868,-9.515686,-10.858058,-8.929305,-11.012774,-7.9626985,-7.133245,-6.7018456,-6.242907,-13.908561,-8.526118,-8.457153,-10.817624,-14.0130005,-12.339568,-13.218105,-10.151947,-12.109152,-4.4969425,-7.245682,-7.2587204,-11.487535,-8.326529,-8.562667,-8.486107,-9.983008,-9.528758,-10.571179,-7.478778,-6.3122516,-8.307397,-8.839775,-7.6073093,-7.261765,-8.407998,-7.9863853,-8.19384,-5.756368,-6.2908807,-7.4875684,-6.4154835,-8.426131,-8.130946,-8.081776,-8.680907,-8.183448,-9.574368,-9.431692,-8.188454,-11.178397,-8.671677,-8.954181,-4.952374,-5.0187044,-10.097136,-7.686221,-5.7558427,-13.3593645,-9.985748,-10.578717,-9.489448,-13.352575,-9.609358,-8.716907,-7.280556,-7.1214833,-9.623655,-8.713794,-9.391062,-4.7302294,-5.6220584,-10.034915,-2.57169,-8.326043,-11.407783,-9.001339,-9.999986,-7.190502,-8.6974125,-7.5963416,-3.622748,-11.301012,-7.6417074,-11.242125,-8.313154,-9.058722,-8.661428,-12.504435,-14.124593,-13.404001,-10.096331,-11.354033,-9.112505,-10.558015,-10.3076105,-11.489947,-11.283367,-11.156084,-9.9013,-6.406425,-9.608938,-8.463828,-9.617465,-11.188926,-6.6516194,-8.570976,-10.590074,-6.2502055,-15.210086,-12.320737,-12.707558,-8.436314,-10.182619,-12.8757515,-12.34628,-14.389307,-11.345437,-12.364919,-10.181282,-11.915536,-13.633021,-10.517393,-7.9431186,-7.5339575,-9.125219,-10.869262,-10.828248,-8.857508,-9.102608,-10.451688,-10.800767,-7.8934064,-11.319893,-15.025123,-10.664984,-11.666884,-13.575699,-14.0422325,-13.573922,-10.5966,-10.259075,-12.967068,-12.049294,-10.2267,-9.004444,-12.0674095,-13.339207,-11.055572,-7.610008,-8.911943,-13.32564,-9.131423,-9.889772,-12.645063,-13.358955,-10.563218,-9.304764,-9.074706,-8.94806,-8.23095,-9.73961,-11.3636,-11.681147,-9.224989,-13.314742,-10.291877,-11.34075,-8.542833,-11.409879,-7.824084,-9.814778,-8.890856,-7.4238667,-11.531713,-11.010163,-9.157659,-12.513043,-12.354398,-12.024924,-8.933015,-12.070736,-11.221683,-12.958019,-10.344616,-10.3690605,-12.755359,-12.713177,-11.199119,-11.574851,-12.838232,-10.279984,-7.9637933,-10.512949,-9.980274,-11.237851,-12.219796,-8.943961,-11.988062,-7.5993385,-8.273812,-7.7914095,-8.689118,-12.165211,-8.124851,-11.449674,-9.787607,-9.937964,-9.200431,-7.8230796,-8.680912,-8.411143,-6.6945386,-9.417742,-9.381122,-10.423509,-7.830658,-10.812755,-12.139784,-12.968866,-10.710818,-7.6816754,-6.1772075,-10.764869,-9.667609,-7.999569,-9.689341,-10.831323,-10.790885,-11.63509,-8.537721,-11.279093,-12.425722,-10.284692,-7.8864536,-10.235166,-9.725618,-10.531687,-8.54328,-10.037089,-15.492431,-14.361665,-10.385437,-12.023594,-10.04195,-11.4848385,-12.943459,-11.85215,-12.55737,-13.898871,-10.937211,-7.899594,-6.5310082,-12.294574,-8.348791,-7.0125628,-7.4609137,-6.6469746,-7.565724,-9.73306,-6.6797976,-10.674778,-11.3881855
